contract,block,timestamp,txHash,from,to,gasUsed,gasPrice,status
Stepn_GST,21265382,2024-11-25 14:30:47,9bec48b2dfc0505591d8167fb9b92b57f4eea691b7982360c5508286536c28a8,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52371,23898717534,1
Stepn_GST,21265386,2024-11-25 14:31:35,f4cab92af3547ceca1dd23234594eabca724a4edb64ab6b9cc8ddfa845ad7977,0x11D58568B07F7cC05276e2b52Ec699Ca4353AA69,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,176813,27058594972,1
Stepn_GST,21265848,2024-11-25 16:05:23,616a9bfe2efed07e219af524d434295c0e978146ef06698cc1a09c3793d9b67e,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52359,31638769366,1
Stepn_GST,21265866,2024-11-25 16:08:59,f917ee72c077dc79c1d0a225064a98e397af43f82a1612d99714b97c00ff32e7,0xCaa98c162803da472128983Ffc5e03bB272Ed9a3,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,106504,33349757284,1
Stepn_GST,21266409,2024-11-25 17:58:35,d42646ad0df16f014d5521721723f1d18b3dba4e51fb3fe8066fba43b8bf6904,0xEB6cCbC0496BB5b29A53aCc0b5eC25F84cc7A1ec,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,180910,20743334454,1
Stepn_GST,21266414,2024-11-25 17:59:35,1c11adbd566cdee0998540a1310207886a5f10965b48f31b60de0f53c9c84f58,0xEB6cCbC0496BB5b29A53aCc0b5eC25F84cc7A1ec,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,20089835140,1
Stepn_GST,21266842,2024-11-25 19:25:59,2c026df4326e806775f32af861f2d5a0ab5ccce4be37f77ca79c9130c63566f3,0x6564493AF469C60b28220AB379F5A3625263F067,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,187488,19177626725,1
Stepn_GST,21266846,2024-11-25 19:26:47,7af58180c2f4bebb4770111007ffe9411c142113a669286f647b00fef082cece,0x6564493AF469C60b28220AB379F5A3625263F067,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,20629452066,1
Stepn_GST,21266867,2024-11-25 19:30:59,0322775d9e970912a26224ad0c3b7153b92ccc06a6f779d7d4719d2d34b23f48,0x75325F8F8EDA591f5B9c70aBb6A320318d41dbCc,0x473037de59cf9484632f4A27B509CFE8d4a31404,47571,18156412862,1
Stepn_GST,21266877,2024-11-25 19:32:59,34fddbd1260cf926c91b94b05c5fd36b68ed7a7a80061aa7d7f4eebb8906f690,0x28B5800BE3E6688f244fe2EAF6fbc298F8908C01,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,176825,20152580333,1
Stepn_GST,21266975,2024-11-25 19:52:35,d19c95f7af1464e0d712f74fdb48f7ecea2f56faf6b3c78a65b632f37dbf07b1,0xd50C619C64f8DA44A770d3fcCc6029f26A2E7772,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,187500,19977179817,1
Stepn_GST,21266981,2024-11-25 19:53:47,866ef9e214ddd7d655ec1587be674b5049b2c2cd82c05e9f43087945596a4c6a,0xd50C619C64f8DA44A770d3fcCc6029f26A2E7772,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,20139861736,1
Stepn_GST,21267294,2024-11-25 20:56:59,1b622c01e8118156ee08638cb27486d4a8a7d583853a46d3563544047a9e5505,0x129051382f711A7f037D07055FE1157F790f41B4,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,163798,14769340665,1
Stepn_GST,21267299,2024-11-25 20:57:59,13cd759ca911c4c905454c7d6a127741b939c974893f95831eb34be4f5d63a72,0x129051382f711A7f037D07055FE1157F790f41B4,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,15103289691,1
Stepn_GST,21267449,2024-11-25 21:27:59,2963b07da35fc52d807a5b46bad0905a3b15725f23243b2676e0f6da0fd3ac8d,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52371,9985553804,1
Stepn_GST,21267460,2024-11-25 21:30:11,442444f29133734de7d7dc5236de9466a54c16e6327bc499b7c0dc28e1d54c16,0x0E91503B4c903FF86e60E6E04434E5188FdE4B99,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,180794,9558263955,1
Stepn_GST,21267710,2024-11-25 22:20:23,90beaf0f784435f7c834ad5e76fc5b0b7acc6c5d3ba417eb8a131e5c5f0913ce,0x672E78c7F544f5782d013E963960f908e0bD2B25,0x473037de59cf9484632f4A27B509CFE8d4a31404,35247,8207389163,1
Stepn_GST,21267808,2024-11-25 22:40:11,b4d8b0728c5088e9039cc38323beedbd5bc587641ac11f43da378b90cef82963,0x672E78c7F544f5782d013E963960f908e0bD2B25,0x473037de59cf9484632f4A27B509CFE8d4a31404,47535,11207241950,1
Stepn_GST,21268532,2024-11-26 01:06:35,4bae2b74c2f38fc4fcd908f0d794383e5c9d83fe987da4475d8c83d235a47ea3,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,9852079470,1
Stepn_GST,21268534,2024-11-26 01:06:59,d42f67dce761d09684911a410d1f1b785ced691d3a4d379652935e767e3f5b73,0xa6B99f3821c15b58Ce8151855c4061B4c33df2C7,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,180770,9371308310,1
Stepn_GST,21269595,2024-11-26 04:39:59,724fe0e3e4cbcefbe83ce0bdc79c225e271700d0214358ee706ac5b8748fc25d,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52359,6894636988,1
Stepn_GST,21269604,2024-11-26 04:41:47,ee138e3bcc45d90035886e93ff1a2509e0573323ff71237afe4e0edf0eccbb52,0x5ac00eF48dB112A17266146AcB1C1d7fBfC15157,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,163682,6364174310,1
Stepn_GST,21270567,2024-11-26 07:55:23,53452516a3a0096a73b517f43996acae68600733e41481790306769a9c79d9a1,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52371,8890269508,1
Stepn_GST,21271158,2024-11-26 09:54:35,f1b29bc98c2ed8d2bd6a093d1bbc5a2dc1864310d5c72de55a58078b6309418e,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,35247,8997809366,1
Stepn_GST,21271164,2024-11-26 09:55:47,361c88a5a5449265fc2e39e6138daa43f9a6d6f4737bee10f19e46cb96f18c6f,0x8A03EE037811fe262efE7c951B4506dC2eAF8631,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,128392,8320608485,1
Stepn_GST,21271613,2024-11-26 11:26:11,12babd48ee29fada38cc6099a40da24f14da0029eb173d5bac53cd67bcadfca9,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,14556069231,1
Stepn_GST,21271618,2024-11-26 11:27:11,2f011e191d1cb819cc34108dfd7c3984a9b8d2204b11208d029e1f474fd38f35,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,35247,16176925231,1
Stepn_GST,21271626,2024-11-26 11:28:47,6acb5fc5c8c992428d7a5a73561210893ff4d9bad70e0c86581a02e19d06b324,0x9ede063418b5D522Ab9A12F7f9f035cCF57a00Dc,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,180770,18040965286,1
Stepn_GST,21273887,2024-11-26 19:02:47,b101d4ae9abd7fd07afd0271bdd82ab1a576a6a9cba88324920c5bf7a210158f,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52335,13326520583,1
Stepn_GST,21276552,2024-11-27 03:58:35,11c8637be823d9b21e9d62910d2560d46ea1d8949db9ff4e35eb1bf71a074d6a,0x8623cCE3Ded82d46f12482C7F227ED548b676e41,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,133713,7975713416,1
Stepn_GST,21276558,2024-11-27 03:59:47,5fd55f5728737f687603f9656d85414b40e66c92b52d8f8b5f32d8e6c27c8ccb,0x8623cCE3Ded82d46f12482C7F227ED548b676e41,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,7962979730,1
Stepn_GST,21277168,2024-11-27 06:02:23,bcbbd73d1592edf809711af1c6257395f5eac21bbe31cfd56ed7990475352d1c,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,7872357523,1
Stepn_GST,21277209,2024-11-27 06:10:35,7632ad4a73a8492f7de86077c8d538cd2e212a3d03783423fcdd4fd94f397084,0x68c77e95825E9749C4222404C2C7aEEAA2203dd4,0x473037de59cf9484632f4A27B509CFE8d4a31404,47547,7222775682,1
Stepn_GST,21278049,2024-11-27 08:59:11,1d8ed8f1ad4bd7e38f0f2a3f31a134ea165e689381f4f12bc462600f19953559,0x4f5f37eE8E22c7043717Fc781B5e2aF1677c8D11,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,187500,10836523188,1
Stepn_GST,21278051,2024-11-27 08:59:35,e19f3e80ba2adb741d19f195cf735a38237f8a96d6c4d1dc19af4289e0cb75f7,0x4f5f37eE8E22c7043717Fc781B5e2aF1677c8D11,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,10538307133,1
Stepn_GST,21278727,2024-11-27 11:15:59,c5aba88ef39da9c95906f4538cdae9f6c274525b5028304b11838ef2076f24de,0x96D5e18539e4B08dfa5eE74e194d794E03408602,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,163682,16370681624,1
Stepn_GST,21278808,2024-11-27 11:32:11,6b9d29025fa53e980f70f9cb3b27e43a0a45afc49b568293568c125fc9851a42,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,13621393997,1
Stepn_GST,21278820,2024-11-27 11:34:35,32afac8dcfd29cd70fc56c44558ed3b217a31c12a6dd8f2a400a4227b0ab39e1,0x62EC3644Ff6c0eaFF49d6665Ff6F3C9A3a77B2Fb,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,123580,13085042537,1
Stepn_GST,21279066,2024-11-27 12:23:59,e7bd80d022c7547e495195cc1433fff7ee243b512d7f7608f297f1cf279262c6,0x141C39Cc81b38f490329D5fe6f89e045302E4329,0x0000000000001fF3684f28c67538d4D072C22734,134762,10686470976,1
Stepn_GST,21280315,2024-11-27 16:35:23,d0679bae90cb4cd581fadf92f5060fddb69a08f9585a3c70e2732677c9e3d9e5,0x7860d41f62194d8545AA185f22C49E30ce95C772,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,168470,36235479327,1
Stepn_GST,21281431,2024-11-27 20:20:11,50efe3361ec6a3b73b0aa23a9ea25657069dd568e178a2ec662906702432d767,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,20479705817,1
Stepn_GST,21281436,2024-11-27 20:21:11,59d0aba21c213d4450ed412bd5c0ae56f1ba270adde9934ed2e786d7f7b3151b,0xfD38D5672bafE4FdAaC4EA8B25B88ac68bD31A6F,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,163658,22512394412,1
Stepn_GST,21283565,2024-11-28 03:29:35,2c537c44eec8ed1e59f6d7aee3ac15e08f64137f129e0abb55521587516bc4fe,0xDA9C6547dE229cB05095e595941D8753178AB97A,0x0000000000001fF3684f28c67538d4D072C22734,285564,9045334575,1
Stepn_GST,21283565,2024-11-28 03:29:35,2c537c44eec8ed1e59f6d7aee3ac15e08f64137f129e0abb55521587516bc4fe,0xDA9C6547dE229cB05095e595941D8753178AB97A,0x0000000000001fF3684f28c67538d4D072C22734,285564,9045334575,1
Stepn_GST,21283565,2024-11-28 03:29:35,2c537c44eec8ed1e59f6d7aee3ac15e08f64137f129e0abb55521587516bc4fe,0xDA9C6547dE229cB05095e595941D8753178AB97A,0x0000000000001fF3684f28c67538d4D072C22734,285564,9045334575,1
Stepn_GST,21283605,2024-11-28 03:37:35,ec67493abcca861fe4b2dd0ffefa7945257edcbf16d923ed39b6e52737d4e75b,0xDA9C6547dE229cB05095e595941D8753178AB97A,0x473037de59cf9484632f4A27B509CFE8d4a31404,35247,10188368592,1
Stepn_GST,21283706,2024-11-28 03:57:59,238c0f45e3d8b5ede1321ad4e3e5ac01839ce1178bff2b6a5bd576af812bc6cf,0x0992499618647813EAFFF9Ce00d64A033c7B612d,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,123580,6961999005,1
Stepn_GST,21285266,2024-11-28 09:20:47,e8c051ea248919393599b0c1ad5f46860c39c61c5c688d0827418f5c3dff3785,0x32A0e1057E47dEb430fdDEbAa308a955e2E5483C,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,187500,8677376411,1
Stepn_GST,21285271,2024-11-28 09:21:47,13673a9eef1d608e46866500c85eaf87c7f91423cea1489a60e3f61f6f827876,0x32A0e1057E47dEb430fdDEbAa308a955e2E5483C,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,9312612468,1
Stepn_GST,21285531,2024-11-28 10:13:47,bdb9c45917cba56f126a0666c0ffb569d6a60617f9d93713e11b828672295bd8,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52359,10267103366,1
Stepn_GST,21285545,2024-11-28 10:16:35,fe214ad54d982869c6496dc0d890f44a56e3f58cd9a70c45c1ae31a7701c676a,0x1d957c850AD6a9bf72f732e7D41528764A710B5c,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,106504,9142635094,1
Stepn_GST,21286676,2024-11-28 14:04:47,6516a19c2b5966bbd5d807e497b78ae500e69d1fd780e82eb2b5de77a45711b9,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,13461742032,1
Stepn_GST,21286679,2024-11-28 14:05:23,dd66bce85b23d7461c329dbb1d2fedf10b816b1055f4431009363496b9c424fd,0x1b6563E8D2F74Bd2a2B3e9115741c664577Bca7f,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,123592,13513645293,1
Stepn_GST,21286935,2024-11-28 14:57:11,27fc3bd3b5710245afc1afb2341cd69e118443be1bc3b96500e694d8badff9f0,0x0712F52932C281004B2b5D7f4f839c53a1D492D2,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,187488,15889762290,1
Stepn_GST,21286940,2024-11-28 14:58:11,f4028edeb7ff4347367a08286bfd342c0d7f8e541daf14605a96bb3df25430ba,0x0712F52932C281004B2b5D7f4f839c53a1D492D2,0x473037de59cf9484632f4A27B509CFE8d4a31404,35247,15953495361,1
Stepn_GST,21286951,2024-11-28 15:00:23,16727dce054f29991f8509d65ec9beb3a3eaf64b40a1e35a2bc8379431660133,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52359,14147349187,1
Stepn_GST,21286954,2024-11-28 15:00:59,8fb423e101aebb026a91600cf0cca090783bdc39a764f55c48e7637c7c446f8d,0xd4865631f74dF321BDD7dcEb6d5a900C7F62227a,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,180782,15603446798,1
Stepn_GST,21287368,2024-11-28 16:23:47,6edb807157e15f17cc22b7ec1ad208be1977f4ad29a7592fa24b5ef5dc575c87,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,13157705547,1
Stepn_GST,21287816,2024-11-28 17:53:47,bcf2d18a2935ad63e4fbe046332ab2bef3bca7cb02403eaabc7d505ad7acde2d,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52359,13858230538,1
Stepn_GST,21287829,2024-11-28 17:56:23,b3993ff43a366e4219d964514c8ebed1c4117d80e03b7a402b9058cf1fdae49b,0x8C8eBb88BA924DfB4aeC9862cc32dA9940DF43Ed,0x473037de59cf9484632f4A27B509CFE8d4a31404,47547,16489502223,1
Stepn_GST,21287907,2024-11-28 18:12:11,cef4e7827d9e63062d33fe074a769e0975dfed1f3b7e11ea778bfde2c9f20bd6,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,35259,16199541289,1
Stepn_GST,21289016,2024-11-28 21:55:35,2b54c0f1b14ab8ae8301001a3df1d214a7ae1810b6bb975cb009b877491d3932,0x15ea5D5c7BAEC0E56F6270d7De8Cc163257bb0b1,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,187500,9097920550,1
Stepn_GST,21290100,2024-11-29 01:33:35,62373df40a8f0b0c26d0c5e5e6e1baf03286dbbd429e6b6a257ad80a08d5eec6,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52359,6901572293,1
Stepn_GST,21290438,2024-11-29 02:41:11,f9a21a89b65621e9632c171cb48cf61b19c7946fac2cacc41d9ae0cbaaa6aea6,0x8aF6F9D945aB0c87608F7C36768fbd84cbB59Aa1,0x0000000000001fF3684f28c67538d4D072C22734,248341,5540669369,1
Stepn_GST,21290438,2024-11-29 02:41:11,f9a21a89b65621e9632c171cb48cf61b19c7946fac2cacc41d9ae0cbaaa6aea6,0x8aF6F9D945aB0c87608F7C36768fbd84cbB59Aa1,0x0000000000001fF3684f28c67538d4D072C22734,248341,5540669369,1
Stepn_GST,21290438,2024-11-29 02:41:11,f9a21a89b65621e9632c171cb48cf61b19c7946fac2cacc41d9ae0cbaaa6aea6,0x8aF6F9D945aB0c87608F7C36768fbd84cbB59Aa1,0x0000000000001fF3684f28c67538d4D072C22734,248341,5540669369,1
Stepn_GST,21290438,2024-11-29 02:41:11,f9a21a89b65621e9632c171cb48cf61b19c7946fac2cacc41d9ae0cbaaa6aea6,0x8aF6F9D945aB0c87608F7C36768fbd84cbB59Aa1,0x0000000000001fF3684f28c67538d4D072C22734,248341,5540669369,1
Stepn_GST,21291085,2024-11-29 04:51:23,822b39dd5df44d7733913ae06aeef19a8d07d9e199bff64236866d8097da2e60,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,6378236578,1
Stepn_GST,21291088,2024-11-29 04:51:59,b897b399f39ebf5224e21c5aaef3160975d1b86f1bbc3bc61debba9a4ab8b82c,0xcd9acdE2B92FD6B8846cb03D63B2Dff767F54F62,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,106492,5289712452,1
Stepn_GST,21291830,2024-11-29 07:21:59,cc93d10b6bab7ba03d367c021187924d3168449fa2390f243b9a332642705ee3,0xBD817e96A4CA1BCbec5d2031704216594430d5AE,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,187512,9151911986,1
Stepn_GST,21292146,2024-11-29 08:25:59,027aa15b5e137732fd3e1c552eaafb5974405ec3b833f9b3e2ac99c1470bb23a,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52359,7689633248,1
Stepn_GST,21292280,2024-11-29 08:52:47,1d8edcdccb8d1827f13c6bc0c6a2a4e69b645a001b25ec0f678ab430097bf635,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,8363613284,1
Stepn_GST,21292557,2024-11-29 09:48:23,21daff2dedfba619c48570f769ef55f3adb1b1e60df0c17984e4f075b480dd1e,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,37196,8131567092,1
Stepn_GST,21292558,2024-11-29 09:48:35,31ab9a7f911bf72406227911699101a8c6265776cb70869febe1f6c1955d7c11,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,34356,8001357157,1
Stepn_GST,21292559,2024-11-29 09:48:47,bafaba36e0b798cf8559d15cd5e4d95ba53acacce5df4db00cd6f57b4492ca41,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,34344,7858895031,1
Stepn_GST,21292561,2024-11-29 09:49:11,7899161d627f714793acff0cc0b19d776dcb58513be580c3272324c57a2026c4,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,37208,8208803260,1
Stepn_GST,21292562,2024-11-29 09:49:23,1e34d8f12120cb71a20f3c48e2bbbbe5fb26d5c1cbb657eb7b1a4990e1d4cf1c,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,34356,8367876979,1
Stepn_GST,21292564,2024-11-29 09:49:47,ab229b347c4277a18fd0afe1c3ccf24f86b3ff9cc9e16e74995f5b2a2a24c693,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,37208,8658353483,1
Stepn_GST,21292565,2024-11-29 09:49:59,f8737c52500642e9ea3e15924e783841c519ec729efe849511489bb6f4ff5178,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,34356,8550038051,1
Stepn_GST,21292569,2024-11-29 09:50:47,08aa5bcf26bda4250d500e701d4db8987446d118a64aded196c0a0d60216558c,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,34344,8844213427,1
Stepn_GST,21292572,2024-11-29 09:51:23,c3165a2c5d91e37474dcdd89922d276e12c3b8debb81013fdedfaf5277c3df38,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,37196,8812396419,1
Stepn_GST,21292574,2024-11-29 09:51:47,a7189dfc878fdb0d8ebf8b2f01816448dbca4a84ed51d4f0c4c7df661517508f,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,37208,9306951489,1
Stepn_GST,21292575,2024-11-29 09:51:59,ca617c13d8c95855c10db10a1067d358713e051ed22bc598b046561861616bc7,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,34356,9209830281,1
Stepn_GST,21292578,2024-11-29 09:52:35,edb4e6711e93587e311755a42998a059bf7e2e57a2a3ccc8b3295aad2d9364c7,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,34356,9596654076,1
Stepn_GST,21292580,2024-11-29 09:52:59,c7cfc5932404d787f57cb78036bd50d8a20670db24a0798ae683403cfc139ebc,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,37196,8801192322,1
Stepn_GST,21292582,2024-11-29 09:53:23,9f075f013f7d6aaa2d8f4c1d00c1afdebd9813087470cfb056d5b2c9a63aa5c0,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,37208,10100363735,1
Stepn_GST,21293634,2024-11-29 13:25:47,147e22b2b8ce8d97022d1195b8cc52967653db0a4651bcb40fd180d32411d49c,0xc421C9b1A52807c1fCFC7E726aBCF9F2AD5f45fF,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,180770,18085392659,1
Stepn_GST,21295523,2024-11-29 19:46:23,e020b10fcc597be1bf7f5861328d202c021cfeb8fb879fc80bf272cc24fa1bc0,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,13659166602,1
Stepn_GST,21296279,2024-11-29 22:19:35,9a51646627cd6458ace92dbc39e9f19eefa7e77fdb383bf5a03472fb4046b7d6,0x01820915DDFf5b0A4769411b471eAB58Afa1D55e,0x0000000000001fF3684f28c67538d4D072C22734,224223,10309184031,1
Stepn_GST,21296279,2024-11-29 22:19:35,9a51646627cd6458ace92dbc39e9f19eefa7e77fdb383bf5a03472fb4046b7d6,0x01820915DDFf5b0A4769411b471eAB58Afa1D55e,0x0000000000001fF3684f28c67538d4D072C22734,224223,10309184031,1
Stepn_GST,21296279,2024-11-29 22:19:35,9a51646627cd6458ace92dbc39e9f19eefa7e77fdb383bf5a03472fb4046b7d6,0x01820915DDFf5b0A4769411b471eAB58Afa1D55e,0x0000000000001fF3684f28c67538d4D072C22734,224223,10309184031,1
Stepn_GST,21296285,2024-11-29 22:20:47,bcb442e76c46664d2ea3932304e064932016724e2b4e0a14aeb14fd2bdbce417,0x01820915DDFf5b0A4769411b471eAB58Afa1D55e,0x473037de59cf9484632f4A27B509CFE8d4a31404,30459,11267862156,1
Stepn_GST,21297022,2024-11-30 00:49:23,9b1f711262b0778c8da3a4b891d9217aaf9eb86ac6b187445df7ccfe5d819bc0,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,35247,9961500234,1
Stepn_GST,21298506,2024-11-30 05:48:47,91b07557092dc4bd68a511f99c55fc8613fb0f7c1429dabb56d2d5caee3f67c2,0x3E2E38B4c5E99cd0239035F4f928FEdfc7da38a2,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,176825,6404220425,1
Stepn_GST,21299481,2024-11-30 09:04:11,b48cedc45843da6e5b76b641135ace9eaa24b9e3ff9c42e0eeb3174d0086a183,0x507E6b47e651ccC55BeDd2482D9A93dE08ba0343,0x0000000000001fF3684f28c67538d4D072C22734,219459,7652111378,1
Stepn_GST,21299481,2024-11-30 09:04:11,b48cedc45843da6e5b76b641135ace9eaa24b9e3ff9c42e0eeb3174d0086a183,0x507E6b47e651ccC55BeDd2482D9A93dE08ba0343,0x0000000000001fF3684f28c67538d4D072C22734,219459,7652111378,1
Stepn_GST,21299481,2024-11-30 09:04:11,b48cedc45843da6e5b76b641135ace9eaa24b9e3ff9c42e0eeb3174d0086a183,0x507E6b47e651ccC55BeDd2482D9A93dE08ba0343,0x0000000000001fF3684f28c67538d4D072C22734,219459,7652111378,1
Stepn_GST,21300231,2024-11-30 11:35:23,836b3654cd8a738e3d0b439fd2ce8c30053b9950663b76475905d46a561faf38,0xeb49f0309Dd219846758D1d4b15a381542182825,0x473037de59cf9484632f4A27B509CFE8d4a31404,52371,7236525385,1
Stepn_GST,21300240,2024-11-30 11:37:23,dd9bc5ca7fdd519920c35506e067667852dcd1d638ab50fa57233d6c2472756a,0x1bB8Aa7F64aB0322bc62aaB8043Ad55a251DaE3a,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,128404,7170286863,1
Stepn_GST,21300357,2024-11-30 12:00:59,6c4b0b9f6d94f8963e46a55a181409ccad556ee47be7c2c10776b37d01e579da,0xcA8A2c219707eFcD88E28134e643F14f4AA09642,0x881D40237659C251811CEC9c364ef91dC08D300C,254274,8848589092,1
Stepn_GST,21300357,2024-11-30 12:00:59,6c4b0b9f6d94f8963e46a55a181409ccad556ee47be7c2c10776b37d01e579da,0xcA8A2c219707eFcD88E28134e643F14f4AA09642,0x881D40237659C251811CEC9c364ef91dC08D300C,254274,8848589092,1
Stepn_GST,21300358,2024-11-30 12:01:11,69eee8d35dba6800d1b654d599513f6482347ccff3a4cd5fca00c7881361c650,0xfc9928F6590D853752824B0B403A6AE36785e535,0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,440734,7410380713,1
Stepn_GST,21300369,2024-11-30 12:03:23,634fa174eb589435241d0594c2229104413c83859c8a259313eb1451f874796d,0xcA8A2c219707eFcD88E28134e643F14f4AA09642,0x473037de59cf9484632f4A27B509CFE8d4a31404,52347,7885712698,1
